Titre;Genres Netflix;Casting;Note IMDb;Date d'ajout;Lien Netflix;Type
Grimgar, le monde des cendres et de fantaisie;Anime d'action|#|Anime SF et fantastique|#|Animes inspirés de light novels|#|Séries japonaises|#|Séries d'animation japonaise;Yoshimasa Hosoya|#|Nobunaga Shimazaki|#|Mikako Komatsu|#|Haruka Terui|#|Hiroyuki Yoshino|#|Fukushi Ochiai|#|Chika Anzai|#|Tomokazu Seki|#|Daisuke Namikawa|#|Hiroki Yasumoto;NA;2018-04-30;/title/80142717/;série
Grimm;Séries US|#|Séries policières dramatiques|#|Séries inspirées de livres|#|Séries dramatiques|#|Séries|#|Séries fantastiques;David Giuntoli|#|Russell Hornsby|#|Elizabeth Tulloch|#|Silas Weir Mitchell|#|Sasha Roiz|#|Reggie Lee|#|Bree Turner|#|Claire Coffee;7.8;2019-01-06;/title/70197048/;série
Grizzy et les Lemmings;Pour enfants|#|Séries comiques;Pierre-Alain de Garrigues|#|Josselin Charier;6.5;2019-07-15;/title/81154166/;série
Guilt;Séries d'intrigue|#|Thrillers TV|#|Séries US|#|Séries;Billy Zane|#|Daisy Head|#|Emily Tremaine|#|Cristian Solimeno|#|Naomi Ryan|#|Simona Brown|#|Zachary Fall|#|Kevin Ryan|#|Sam Cassidy;6.0;2017-03-21;/title/80106469/;série
Guilty Crown;Anime d'action|#|Anime SF et fantastique|#|Cyberpunk|#|Séries japonaises|#|Séries d'animation japonaise;Anri Katsu|#|Minako Kotobuki|#|Takehito Koyasu|#|Kosuke Takaguchi|#|Yuki Kaji|#|Koki Uchiyama|#|Ai Kayano|#|Daisuke Sakaguchi|#|Yuichi Nakamura|#|Ayana Taketatsu|#|Kana Hanazawa|#|Yu Shimamura|#|Takahiro Mizushima|#|Aya Endo|#|Yuki Kaji;7.2;2019-04-05;/title/80113904/;série
Gypsy;Séries dramatiques|#|Séries US|#|Séries;Naomi Watts|#|Billy Crudup|#|Sophie Cookson|#|Karl Glusman|#|Poorna Jagannathan|#|Brooke Bloom|#|Lucy Boynton|#|Melanie Liburd|#|Brenda Vaccaro|#|Maren Heary|#|Blythe Danner;6.9;2017-06-30;/title/80095411/;série
H;Séries espagnoles|#|Thrillers TV|#|Séries;Adriana Ugarte|#|Javier Rey|#|Eduardo Noriega|#|Marc Martínez|#|Ingrid Rubio|#|Pep Ambròs|#|Núria Prims|#|Roger Casamajor;6.2;2019-11-01;/title/80241387/;série
H2O;Pour enfants|#|Séries dramatiques|#|Séries pour la famille à voir ensemble|#|Séries australiennes;Cariba Heine|#|Phoebe Tonkin|#|Angus McLaren|#|Burgess Abernethy|#|Claire Holt|#|Alan David Lee|#|Cleo Massey|#|Jamie Timony;7.2;2019-05-21;/title/70180051/;série
H2O : le monde des sirènes;Pour enfants;Sonja Ball|#|Holly Gauthier-Frankel|#|Thor Bishopric|#|Angela Galuppo;6.1;2015-07-31;/title/80025553/;série
Happy And;Dramas coréens|#|Séries dramatiques|#|Séries coréennes;Hee-Jin Lee|#|Hae-seong Kwon|#|Paul Stafford|#|Mi-ji Lee|#|Ik-tae Kim|#|Ki-hyeon Kim;NA;2016-12-14;/title/80126212/;série
Happy Jail;Docus société et culture|#|Documentaires|#|Séries US|#|Docu-séries;NA;7.0;2019-08-14;/title/80223113/;série
Happy!;Séries inspirées de bandes dessinées|#|Séries US|#|Séries d'action et d'aventure|#|Séries comiques;Christopher Meloni|#|Lili Mirojnick|#|Glenn Wein|#|Patrick Fischler|#|Toby Jaffe|#|Ritchie Coster|#|Grant Morrison|#|Pavun Shetty|#|Medina Senghore|#|Patton Oswalt;8.3;2019-06-05;/title/80177346/;série
Harry & Bunnie;Pour enfants|#|Séries malaisiennes|#|Séries comiques;NA;4.3;2017-10-14;/title/80202376/;série
Hasan Minhaj : Un patriote américain;Séries US|#|Séries primées|#|Talk-shows|#|Séries politiques|#|Séries comiques;Hasan Minhaj;8.1;2019-11-10;/title/80239931/;série
Hashoter Hatov;Sitcoms|#|Séries comiques|#|Séries;Moshe Ivgy|#|Guy Loel|#|Yuval Semo|#|Yigal Adika|#|Avi Shnaidman|#|Vered Feldman|#|Liora Rivlin;7.4;2018-12-28;/title/80240277/;série
Hatchimals | Adventures in Hatchtopia;Pour enfants|#|Séries canadiennes;Sam Vincent|#|Kira Tozer|#|Andrea Libman;8.1;2019-07-01;/title/81064394/;série
Haters Back Off;Séries US|#|Séries pour ados|#|Séries pour la famille à voir ensemble|#|Séries|#|Séries comiques;Colleen Ballinger|#|Angela Kinsey|#|Steve Little|#|Francesca Reale|#|Erik Stocklin|#|Matt Besser;6.0;2017-10-20;/title/80095900/;série
Healer;Séries romantiques|#|Séries d'action et d'aventure|#|Séries coréennes;Ji Chang-wook|#|Park Min-young|#|Yu Ji-tae|#|Park Sang-won|#|Kim Mi-kyung;NA;2018-06-07;/title/80188423/;série
Heartland;Séries canadiennes|#|Séries dramatiques|#|Séries pour la famille à voir ensemble|#|Séries inspirées de livres;Amber Marshall|#|Michelle Morgan|#|Graham Wardle|#|Shaun Johnston|#|Chris Potter|#|Jessica Amlee|#|Kerry James|#|Nathaniel Arcand;8.4;2019-11-23;/title/70171946/;série
Heidi;Pour enfants|#|Séries inspirées de livres;Monique Hore|#|Sophia Morrison|#|Peter McAllum|#|Nicole Shostak|#|Jamie Croft|#|Beth Armstrong|#|Kate Fitzpatrick|#|Penny Cook|#|Charlotte Hamlyn|#|Tess Meyer;6.7;2019-09-11;/title/80060413/;série
Hellsing;Anime d'action|#|Anime SF et fantastique|#|Séries d'épouvante|#|Séries inspirées de mangas|#|Anime d'horreur|#|Séries japonaises|#|Séries d'animation japonaise;Fumiko Orikasa|#|Jouji Nakata|#|Yoshiko Sakakibara|#|Eric Peter|#|Frédérique Marlot|#|Susan Sindberg|#|Shandra Schadt|#|Simone Brahmann|#|Torsten Lennie Münchow|#|Motomu Kiyokawa|#|Hideyuki Tanaka|#|Takehito Koyasu|#|Nachi Nozawa|#|Chikao Otsuka|#|Kazuya Nakai|#|Unsho Ishizuka;7.9;2018-06-01;/title/80007226/;série
Hemlock Grove;Séries d'épouvante|#|Séries US|#|Séries d'intrigue|#|Séries inspirées de livres|#|Séries;Famke Janssen|#|Landon Liboiron|#|Dougray Scott|#|Bill Skarsgård|#|Joel de la Fuente|#|Kaniehtiio Horn|#|Madeleine Martin|#|Michael Andreae|#|Penelope Mitchell|#|Freya Tingley|#|Laurie Fortier|#|Nicole Boivin|#|Ted Dykstra|#|Lili Taylor|#|Aaron Douglas|#|Kandyse McClure|#|Marty Adams|#|Demore Barnes|#|Madeline Brewer;7.2;2015-10-23;/title/70242310/;série
Henry Danger;Pour enfants|#|Sitcoms|#|Super-héros|#|Séries comiques;Jace Norman|#|Cooper Barnes|#|Riele Downs|#|Sean Ryan Fox|#|Ella Anderson|#|Michael D. Cohen;5.5;2019-09-30;/title/80057134/;série
HERO MASK;Anime d'action|#|Séries japonaises|#|Anime SF et fantastique|#|Animation d'intrigue et thriller|#|Séries d'animation japonaise|#|Thrillers TV;NA;6.2;2019-08-23;/title/80200027/;série
Hi! School - Love On;Séries coréennes|#|Séries pour ados|#|Séries dramatiques romantiques|#|Romances pour ados|#|Séries dramatiques|#|Séries romantiques|#|Séries fantastiques|#|Séries fantastiques romantiques;Kim Sae-ron|#|Jo Yeon-woo|#|Nam Woo-hyun|#|Lee Sung-yeol|#|Lee Joo-shil|#|Choi Soo-rin;NA;2018-07-25;/title/80986993/;série
Hibana: Spark;Séries dramatiques|#|Séries japonaises|#|Séries inspirées de livres;Kento Hayashi|#|Kazuki Namioka|#|Mugi Kadowaki|#|Masao Yoshii|#|Hideaki Murata|#|Nahana|#|Sayaka Yamamoto|#|Shota Sometani|#|Tomorowo Taguchi|#|Kaoru Kobayashi;8.1;2016-06-02;/title/80095626/;série
Hidden Singer;Téléréalité|#|Séries coréennes|#|Musique et comédies musicales|#|Divertissement, variété et talk-shows;Hyun-moo Jun|#|Solbi|#|Dong-hyuk Jang|#|Young-hoon Joo;6.5;2017-05-18;/title/80176819/;série
High School of the Dead;Anime d'action|#|Séries d'épouvante|#|Séries inspirées de mangas|#|Anime d'horreur|#|Séries japonaises|#|Séries d'animation japonaise;Junichi Suwabe|#|Marina Inoue|#|Miyuki Sawashiro|#|Eri Kitamura|#|Nobuyuki Hiyama|#|Yukari Fukui|#|Mamoru Miyano|#|Ayana Taketatsu|#|Kisho Taniyama|#|Junko Takeuchi;NA;2016-12-18;/title/70207362/;série
High Score Girl;Séries japonaises|#|Séries inspirées de mangas|#|Anime pour amateurs de jeux vidéo|#|Séries d'animation japonaise|#|Animation japonaise avec romance;Kohei Amasaki|#|Sayumi Suzushiro|#|Yuuki Hirose|#|Kazuyuki Okitsu|#|Daiki Yamashita|#|Daria Midou|#|Satomi Arai|#|Shizuka Ito|#|Cho|#|Chinatsu Akasaki|#|Tomokazu Sugita|#|Yuichi Nakamura|#|Kana Ueda|#|Taketora|#|Hochu Otsuka|#|Hiroki Yasumoto;8.0;2018-12-24;/title/80997338/;série
Hilda;Pour enfants|#|Séries inspirées de bandes dessinées;Bella Ramsey|#|Ameerah Falzon-Ojo|#|Oliver Nelson|#|Daisy Haggard|#|Rasmus Hardiker;8.6;2018-09-21;/title/80115346/;série
Hinamizawa, le village maudit;Séries japonaises|#|Séries d'épouvante|#|Animation japonaise inspirée d'un jeu vidéo|#|Anime pour amateurs de jeux vidéo|#|Anime d'horreur|#|Animation d'intrigue et thriller|#|Séries d'animation japonaise|#|Thrillers TV;Soichiro Hoshi|#|Mai Nakahara|#|Satsuki Yukino|#|Mika Kanai|#|Yukari Tamura|#|Chafurin|#|Toru Okawa|#|Fumiko Orikasa|#|Miki Ito;8.0;2019-05-17;/title/70308793/;série
Hinterland;Séries british|#|Séries policières dramatiques|#|Séries d'intrigue|#|Séries dramatiques|#|Séries;Richard Harrington|#|Mali Harries|#|Hannah Daniel|#|Alex Harries|#|Aneirin Hughes|#|Daniel Rochford;7.6;2017-07-31;/title/70305043/;série
Hip-Hop Evolution;Docu-séries|#|Séries primées|#|Séries canadiennes|#|Documentaires musique et concerts|#|Musique et comédies musicales|#|Docus société et culture|#|Hip-hop;Shad Kabango;8.4;2019-09-06;/title/80141782/;série
Histoire d'un crime : Colmenares;Séries d'Amérique latine|#|Séries policières dramatiques|#|Séries inspirées de livres|#|Séries dramatiques sociales|#|Séries colombiennes|#|Séries dramatiques;Sebastián Osorio|#|Fabiana Medina|#|Laura Osma|#|Enrique Carriazo|#|Julián Román|#|Juliana Velásquez|#|Juan Pablo Urrego|#|Carlos Vergara|#|Ernesto Campos|#|Fabio Rubiano|#|Ernesto Benjumea|#|Jairo Camargo|#|Marcela Agudelo;7.4;2019-05-03;/title/80994596/;série
Histoire d'un crime : Colosio;Séries d'Amérique latine|#|Séries dramatiques|#|Séries|#|Séries politiques|#|Séries mexicaines;Jorge A. Jiménez|#|Ilse Salas|#|Alberto Guerra|#|Gustavo Sánchez Parra|#|Jorge Antonio Guerrero|#|Ari Brickman|#|Martín Altomaro|#|Hernán Del Riego|#|Norma Angélica|#|Lisa Owen|#|Eligio Meléndez|#|Marco Treviño|#|Pedro de Tavira Egurrola|#|Leonardo Alonso;7.6;2019-03-22;/title/80230265/;série
Histoires de tacos;Séries d'Amérique latine|#|Émissions de cuisine et voyages|#|Téléréalité|#|Docu-séries|#|Documentaires|#|Divertissement, variété et talk-shows|#|Docus société et culture|#|Séries mexicaines|#|Style de vie;NA;7.8;2019-07-12;/title/81040704/;série
Historical Roasts;Stand-up|#|Séries US|#|Stand-up comique politiquement incorrect|#|Séries|#|Séries comiques;Jeff Ross|#|Bob Saget|#|James Adomian|#|Rachel Feinstein|#|Jerry Minor|#|Ayden Mayeri|#|Jaleel White|#|Natasha Leggero|#|Yamaneika Saunders|#|John Stamos|#|Nikki Glaser|#|Seth Green|#|Fortune Feimster|#|Jon Lovitz|#|Mindy Rickles|#|Gilbert Gottfried|#|Sasheer Zamata|#|Brandon T. Jackson|#|Ryan Phillippe|#|Ken Marino|#|Bridget Everett|#|John Gemberling|#|Leonardo Nam|#|Josh Homme;5.3;2019-05-27;/title/80994222/;série
Hit The Top;Séries romantiques|#|Séries comiques|#|Séries comiques romantiques|#|Séries coréennes;Yoon Si-yoon|#|Lee Se-young|#|Kim Min-jae|#|Cha Tae-hyun|#|Youn Son-ha|#|Lee Deok-hwa|#|Lim Ye-jin|#|Cha Eun-woo;NA;2019-07-01;/title/81093321/;série
Hitler et le cercle du mal;Documentaires|#|Séries british|#|Documentaires historiques|#|Docu-séries;Alisdair Simpson|#|Henrik Jørgensen|#|James Lowe|#|Blake Scott|#|Peter Turnbull;8.0;2018-02-21;/title/80138915/;série
Hjørdis;Séries danoises|#|Séries comiques|#|Séries scandinaves|#|Séries;Lise Baastrup|#|Martin Brygmann|#|Ellen Hillingsø|#|Nicky Andersen|#|Nicoline Sharma Rubow|#|Jasmin Bart-Williams|#|William Rützou|#|Marius Due|#|Robert Hansen;7.3;2018-09-20;/title/80045203/;série
Home for Christmas;Séries scandinaves|#|Séries comiques romantiques|#|Séries norvégiennes|#|Séries comiques;Ida Elise Broch|#|Gabrielle Susanne Solheim Leithaug|#|Dennis Storhøi|#|Anette Hoff|#|Felix Sandman|#|Ghita Nørby|#|Hege Schøyen|#|Bjørn Skagestad|#|Mads Sjøgård Pettersen;7.7;2019-12-05;/title/81083590/;série
Homeland;Séries US|#|Séries primées|#|Séries d'intrigue|#|Séries politiques|#|Thrillers TV;Claire Danes|#|Mandy Patinkin|#|Damian Lewis|#|Morena Baccarin|#|Jackson Pace|#|Morgan Saylor|#|Diego Klattenhoff|#|David Harewood|#|Rupert Friend|#|David Marciano|#|Navid Negahban|#|Jamey Sheridan|#|Laila Robins|#|Nazanin Boniadi;8.3;2019-02-12;/title/70180387/;série
Homicides en série;Séries d'Amérique latine|#|Docu-séries|#|Documentaires politiques|#|Documentaires inspirés de crimes réels|#|Séries brésiliennes|#|Séries politiques;NA;7.8;2019-05-31;/title/80217946/;série
Hospital ship;Dramas coréens|#|Séries dramatiques|#|Séries coréennes;Ha Ji-won|#|Kang Min-hyuk|#|Lee Han-wi|#|Lee Seo-won|#|Kim In-sik|#|Kim Kwang-kyu|#|Jung Won-joong|#|Jeon No-min;NA;2019-02-24;/title/81042288/;série
Hostages;Thrillers TV|#|Séries;Jonah Lotan|#|Ayelet Zurer|#|Tomer Kapon|#|Micha Celektar|#|Dar Zuzovsky|#|Yoav Rotman|#|Mickey Leon|#|Hilla Vidor|#|Nevo Kimchi|#|Ido Bartal|#|Shmil Ben Ari|#|Liat Stern|#|Michal Kalman|#|Yoav Levi;7.6;2017-03-01;/title/80103470/;série
Hot Girls Wanted: Turned On;Documentaires|#|Séries US|#|Docu-séries;NA;6.7;2017-04-21;/title/80115676/;série
Hôtel Transylvanie : la série;Pour enfants|#|Séries canadiennes|#|Séries comiques;Bryn McAuley|#|Evany Rosen|#|Gage Munroe|#|Joseph Motiki|#|Dan Chameroy|#|David Berni|#|John McGrath;NA;2019-08-31;/title/80165918/;série
House of Cards;Séries politiques|#|Séries US|#|Thrillers TV|#|Séries primées;Kevin Spacey|#|Robin Wright|#|Kate Mara|#|Corey Stoll|#|Sakina Jaffrey|#|Kristen Connolly|#|Constance Zimmer|#|Sebastian Arcelus|#|Nathan Darrow|#|Sandrine Holt|#|Michel Gill|#|Elizabeth Norment|#|Mahershala Ali|#|Reg E. Cathey|#|Molly Parker|#|Derek Cecil|#|Elizabeth Marvel|#|Kim Dickens|#|Lars Mikkelsen|#|Michael Kelly|#|Joel Kinnaman|#|Campbell Scott|#|Patricia Clarkson|#|Neve Campbell;8.8;2018-11-02;/title/70178217/;série
How I Met Your Mother;Séries comiques romantiques|#|Séries US|#|Séries primées|#|Sitcoms|#|Séries comiques;Josh Radnor|#|Jason Segel|#|Neil Patrick Harris|#|Cobie Smulders|#|Alyson Hannigan;8.3;2017-09-12;/title/70143824/;série
How to Live Mortgage Free with Sarah Beeny;Séries british|#|Téléréalité|#|Téléréalité maison et jardin|#|Séries|#|Divertissement, variété et talk-shows|#|Style de vie;NA;NA;2018-09-15;/title/80241103/;série
How to Sell Drugs Online (Fast);Séries pour ados|#|Séries allemandes|#|Séries comiques|#|Séries;Maximilian Mundt|#|Danilo Kamperidis|#|Lena Klenke|#|Damian Hardung|#|Leonie Wesselow|#|Luna Schaller|#|Bjarne Mädel|#|Roland Riebeling;7.9;2019-05-31;/title/80218448/;série
Huge en France;Séries comiques|#|Séries US|#|Séries;Gad Elmaleh|#|Scott Keiji Takeda|#|Jordan Ver Hoeve|#|Erinn Hayes|#|Matthew Del Negro;6.8;2019-04-12;/title/80211621/;série
HUMORISTES du monde;Stand-up|#|Séries US|#|Stand-up comique politiquement incorrect|#|Séries|#|Séries comiques;Neal Brennan|#|Chris D'Elia|#|Nicole Byer|#|Nick Swardson|#|DeAnne Smith|#|Ivan Decker|#|Dave Merheje|#|K. Trevor Wilson|#|Joel Dommett|#|Mae Martin|#|Nish Kumar|#|Ellie Taylor|#|Urzila Carlson|#|Joel Creasey|#|Nazeem Hussain|#|Cal Wilson|#|Riaad Moosa|#|Tumi Morake|#|Loyiso Gola|#|Loyiso Madinga|#|Atul Khatri|#|Aditi Mittal|#|Amit Tandon|#|Franco Escamilla|#|Hugo El Cojo Feliz|#|Gaby Llanas|#|Enissa Amani|#|Ilka Bessin|#|Kaya Yanar|#|Thiago Ventura|#|Mhel Merrer|#|Afonso Padilha|#|Shirley Souagnon|#|Jason Brokerss|#|Tania Dutel|#|Donel Jack'sman|#|Ibraheem Alkhairallah|#|Rawsan Hallak|#|Adi Khalefa|#|Moayad Alnefaie|#|Louis-José Houde|#|François Bellefeuille|#|Katherine Levac|#|Adib Alkhalidey|#|Martijn Koning|#|Soundos El Ahmadi|#|Rayen Panday;6.5;2019-01-01;/title/81008236/;série
Hunter X Hunter (2011);Anime d'action|#|Séries japonaises|#|Anime SF et fantastique|#|Séries inspirées de mangas|#|Séries d'animation japonaise;Keiji Fujiwara|#|Mariya Ise|#|Megumi Han|#|Miyuki Sawashiro|#|Ayumi Fujimura|#|Azusa Nakao|#|Banjo Ginga|#|Chisa Yokoyama;8.9;2019-08-16;/title/70300472/;série
Huntik, le choc des titans;Pour enfants|#|Séries italiennes;Yuri Lowenthal|#|Drew Aaron|#|Karen Strassman|#|Marc Thompson|#|Rebecca Soler|#|Mike Pollock;8.3;2017-12-31;/title/80020971/;série
Hwarang;Séries coréennes|#|Séries comiques romantiques|#|Séries romantiques|#|Séries politiques|#|Séries d'action et d'aventure|#|Séries comiques;Park Seo-joon|#|Hyung-sik Park|#|Go Ara|#|Kim Ji-su|#|Sung Dong-il|#|Choi Won-young|#|Minho|#|Do Ji-han|#|Kim Tae-hyung;NA;2018-05-31;/title/80196931/;série
Hyde, Jekyll, Me;Séries comiques romantiques|#|Séries comiques|#|Dramas coréens inspirés de webcomics|#|Séries romantiques|#|Séries coréennes;Hyun Bin|#|Han Ji-min|#|Sung Joon|#|Sung Jun|#|Hyeri|#|Lee Seung-jun|#|Han Sang-jin|#|Shin Eun-jung|#|Lee Deok-hwa;6.9;2018-12-02;/title/81027106/;série
Hymn of Death;Séries romantiques|#|Séries dramatiques|#|Séries dramatiques romantiques|#|Séries coréennes;Lee Jong-suk|#|Shin Hye-sun|#|Kim Myeong-su|#|Park Seon-im|#|Kim Won-hae|#|Hwang Yeong-hee|#|Lee Ji-hoon|#|Go Bo-gyeol|#|Shin Jae-ha;6.8;2018-12-28;/title/81042804/;série
Hyori's Bed & Breakfast;Émissions de cuisine et voyages|#|Séries primées|#|Téléréalité|#|Divertissement, variété et talk-shows|#|Séries coréennes|#|Style de vie;Hyo-ri Lee|#|Sang-soon Lee|#|Ji-eun Lee|#|Yoon-ah Im|#|Bo-gum Park;NA;2018-03-28;/title/80195839/;série
Hyperdrive;Séries US|#|Téléréalité|#|Téléréalité avec concours|#|Séries|#|Divertissement, variété et talk-shows;Rutledge Wood|#|Mike Hill|#|Michael Bisping|#|Lindsay Czarniak;8.1;2019-08-21;/title/80189648/;série
I AM A KILLER;Documentaires|#|Séries british|#|Documentaires inspirés de crimes réels|#|Docu-séries;NA;7.5;2018-08-03;/title/80202283/;série
I can hear you voice;Séries primées|#|Séries fantastiques romantiques|#|Séries dramatiques romantiques|#|Séries dramatiques|#|Séries fantastiques|#|Séries coréennes;Lee Bo-young|#|Lee Jong-suk|#|Yoon Sang-hyun|#|Lee Da-hee|#|Jung Woong-in|#|Kim Hae-suk|#|Kim Kwang-kyu|#|Kim So-hyun;NA;2018-10-28;/title/80039909/;série
I Do, I Do;Séries inspirées de bandes dessinées|#|Séries coréennes|#|Séries comiques romantiques|#|Séries romantiques|#|Séries comiques;Kim Sun-a|#|Lee Jang-wu|#|Park Gun-hyung|#|Lim Soo-hyang|#|Yun Ju-sang|#|Park Yeong-gyu|#|Cho Hee-bong|#|Shin Seung-hwan;NA;2019-01-23;/title/81042346/;série
I Have a Script;Séries du Moyen-Orient|#|Séries comiques|#|Séries;Souad Abdullah|#|Shujoon|#|Fatima Al Safi;NA;2019-10-17;/title/81082953/;série
I Think You Should Leave with Tim Robinson;Séries comiques|#|Séries US|#|Séries;Tim Robinson|#|Andy Samberg|#|Sam Richardson|#|Will Forte|#|Fred Willard|#|Cecily Strong|#|Tim Heidecker|#|Kate Berlant;7.6;2019-04-23;/title/80986854/;série
I'm not a robot;Séries romantiques|#|Séries comiques|#|Séries comiques romantiques|#|Séries coréennes;Yoo Seung-ho|#|Chae Soo-bin|#|Uhm Ki-joon|#|Kang Ki-young|#|Son Byung-ho|#|Um Hyo-sup;NA;2019-02-27;/title/81042328/;série
I'm with the Band: Nasty Cherry;Téléréalité|#|Séries US|#|Musique et comédies musicales|#|Divertissement, variété et talk-shows;Charli XCX|#|Emmie Lichtenberg|#|Gabbriette Bechtel|#|Chloe Chaidez|#|Deborah Knox- Hewson|#|Georgia Somary;6.8;2019-11-15;/title/80217594/;série
ID-0;Séries japonaises|#|Anime SF et fantastique|#|Séries d'animation japonaise|#|Cyberpunk;Kazuyuki Okitsu|#|Minami Tsuda|#|Masaya Matsukaze|#|Sayaka Ohara|#|Rikiya Koyama|#|Hisako Kanemoto|#|Ari Ozawa|#|Junko Minagawa|#|Reina Ueda;6.0;2017-10-06;/title/80174918/;série
Il était une seconde fois;Séries romantiques|#|Séries dramatiques|#|Séries françaises|#|Séries dramatiques romantiques;Gaspard Ulliel|#|Freya Mavor;6.2;2019-12-19;/title/80989919/;série
Immortal Classic;Dramas coréens|#|Séries dramatiques|#|Séries coréennes;Jae-suk Han|#|Sun-Young Park|#|Du-shim Ko|#|Ye-jin Lim|#|Jong-hwan Choi|#|Ha-Nui Lee|#|Yun-Hoo Ko|#|Byeong-Ki Kim|#|Sun-kyung Kim|#|Yoon-Sik Baek;6.9;2016-12-14;/title/80066800/;série
Immutable Law of First Love;Séries inspirées de livres|#|Séries dramatiques romantiques|#|Séries dramatiques|#|Séries romantiques|#|Séries coréennes;Jeong-hoon Kim|#|Ji-eun Song|#|Jin Lee|#|Jung-bin Lee|#|Eun-Sul Ha|#|Woo-sin Seol;5.5;2017-02-12;/title/80116691/;série
In extremis : Des attaques terroristes déjouées;Docus société et culture|#|Documentaires|#|Documentaires inspirés de crimes réels|#|Docu-séries;NA;5.7;2018-10-26;/title/80185048/;série
In the Bosom of a Thorn;Séries du Moyen-Orient|#|Séries dramatiques|#|Séries;Elham Al Fadalah|#|Ibrahim Al-Harbi|#|Khaled Al-Buraiki|#|Layla Abdullah|#|Noor Alghandour|#|Abeer Ahmad;NA;2019-10-17;/title/81104339/;série
Ingobernable;Séries d'Amérique latine|#|Séries dramatiques|#|Séries|#|Séries politiques|#|Séries mexicaines;Kate del Castillo|#|Eréndira Ibarra|#|Alberto Guerra|#|Erik Hayser|#|Luis Roberto Guzmán|#|Álvaro Guerrero|#|Aida López|#|Fernando Luján|#|Maxi Iglesias|#|Marianna Burelli|#|Maria del Carmen Farías|#|Tamara Mazarraza|#|Marina de Tavira|#|Marco Antonio Treviño|#|Alicia Jaziz|#|Harold Torres|#|Alessio Valentini|#|Diego Cadavid|#|Hernán Del Riego;7.2;2018-09-14;/title/80066429/;série
Ingress: The Animation;Anime d'action|#|Séries japonaises|#|Anime SF et fantastique|#|Cyberpunk|#|Animation japonaise inspirée d'un jeu vidéo|#|Anime pour amateurs de jeux vidéo|#|Animation d'intrigue et thriller|#|Séries d'animation japonaise;Yoshiki Nakajima|#|Reina Ueda|#|Shigeo Kiyama|#|Tarusuke Shingaki|#|Kohsuke Toriumi|#|Kentaro Tone|#|Hiroo Sasaki|#|Megumi Ogata;6.6;2019-04-30;/title/80992853/;série
Inheritors;Séries romantiques|#|Séries dramatiques|#|Séries dramatiques romantiques|#|Séries coréennes;Lee Min-ho|#|Park Shin-hye|#|Kim Woo-bin|#|Krystal Jung|#|Kim Ji-won|#|Choi Jin-hyuk|#|Kang Ha-neul|#|Kim Sung-ryoung|#|Kim Mee-kyeong|#|Yoon Jin-seo;7.6;2018-12-01;/title/81033650/;série
